JobID|JobName|MaxRSS|Elapsed|ReqMem|
35256075_852.extern|extern|776K|01:31:41|1Gn|
35256075_853|kplr000893647array.sh||01:34:17|1Gn|
35256075_853.batch|batch|9344K|01:34:17|1Gn|
35256075_853.extern|extern|772K|01:34:17|1Gn|
35256075_854|kplr000893647array.sh||01:24:10|1Gn|
35256075_854.batch|batch|9352K|01:24:10|1Gn|
35256075_854.extern|extern|776K|01:24:10|1Gn|
35256075_855|kplr000893647array.sh||01:13:08|1Gn|
35256075_855.batch|batch|9348K|01:13:08|1Gn|
35256075_855.extern|extern|772K|01:13:08|1Gn|
35256075_856|kplr000893647array.sh||01:05:48|1Gn|
35256075_856.batch|batch|9348K|01:05:48|1Gn|
35256075_856.extern|extern|768K|01:05:48|1Gn|
35256075_857|kplr000893647array.sh||01:00:02|1Gn|
35256075_857.batch|batch|9356K|01:00:02|1Gn|
35256075_857.extern|extern|776K|01:00:02|1Gn|
35256075_858|kplr000893647array.sh||01:11:38|1Gn|
35256075_858.batch|batch|9352K|01:11:38|1Gn|
35256075_858.extern|extern|772K|01:11:38|1Gn|
35256075_859|kplr000893647array.sh||00:18:42|1Gn|
35256075_859.batch|batch|9340K|00:18:42|1Gn|
35256075_859.extern|extern|776K|00:18:42|1Gn|
35256075_860|kplr000893647array.sh||00:15:59|1Gn|
35256075_860.batch|batch|9340K|00:15:59|1Gn|
35256075_860.extern|extern|776K|00:15:59|1Gn|
35256075_861|kplr000893647array.sh||00:10:18|1Gn|
35256075_861.batch|batch|9340K|00:10:18|1Gn|
35256075_861.extern|extern|776K|00:10:18|1Gn|
35256075_862|kplr000893647array.sh||00:12:24|1Gn|
35256075_862.batch|batch|9352K|00:12:24|1Gn|
35256075_862.extern|extern|776K|00:12:24|1Gn|
35256075_863|kplr000893647array.sh||00:10:31|1Gn|
35256075_863.batch|batch|9340K|00:10:31|1Gn|
35256075_863.extern|extern|772K|00:10:36|1Gn|
35256075_864|kplr000893647array.sh||00:10:18|1Gn|
35256075_864.batch|batch|9340K|00:10:18|1Gn|
35256075_864.extern|extern|772K|00:10:18|1Gn|
35256075_865|kplr000893647array.sh||00:08:18|1Gn|
35256075_865.batch|batch|9352K|00:08:18|1Gn|
35256075_865.extern|extern|776K|00:08:18|1Gn|
35256075_866|kplr000893647array.sh||00:09:17|1Gn|
35256075_866.batch|batch|9344K|00:09:17|1Gn|
35256075_866.extern|extern|776K|00:09:18|1Gn|
35256075_867|kplr000893647array.sh||00:07:29|1Gn|
35256075_867.batch|batch|9336K|00:07:29|1Gn|
35256075_867.extern|extern|776K|00:07:29|1Gn|
35256075_868|kplr000893647array.sh||00:06:24|1Gn|
35256075_868.batch|batch|9340K|00:06:24|1Gn|
35256075_868.extern|extern|776K|00:06:24|1Gn|
35256075_869|kplr000893647array.sh||00:06:37|1Gn|
35256075_869.batch|batch|9348K|00:06:37|1Gn|
35256075_869.extern|extern|772K|00:06:37|1Gn|
35256075_870|kplr000893647array.sh||00:05:38|1Gn|
35256075_870.batch|batch|9352K|00:05:38|1Gn|
35256075_870.extern|extern|772K|00:05:38|1Gn|
35256075_871|kplr000893647array.sh||00:05:38|1Gn|
35256075_871.batch|batch|9348K|00:05:38|1Gn|
35256075_871.extern|extern|776K|00:05:38|1Gn|
35256075_872|kplr000893647array.sh||00:06:01|1Gn|
35256075_872.batch|batch|9352K|00:06:01|1Gn|
35256075_872.extern|extern|776K|00:06:02|1Gn|
35256075_873|kplr000893647array.sh||00:06:02|1Gn|
35256075_873.batch|batch|9344K|00:06:02|1Gn|
35256075_873.extern|extern|772K|00:06:02|1Gn|
35256075_874|kplr000893647array.sh||00:05:41|1Gn|
35256075_874.batch|batch|9340K|00:05:41|1Gn|
35256075_874.extern|extern|772K|00:05:41|1Gn|
35256075_875|kplr000893647array.sh||00:05:42|1Gn|
35256075_875.batch|batch|9340K|00:05:42|1Gn|
35256075_875.extern|extern|776K|00:05:42|1Gn|
35256075_876|kplr000893647array.sh||00:05:56|1Gn|
35256075_876.batch|batch|9344K|00:05:56|1Gn|
35256075_876.extern|extern|776K|00:05:56|1Gn|
35256075_877|kplr000893647array.sh||00:05:55|1Gn|
35256075_877.batch|batch|9352K|00:05:55|1Gn|
35256075_877.extern|extern|772K|00:05:55|1Gn|
35256075_878|kplr000893647array.sh||00:05:42|1Gn|
35256075_878.batch|batch|9340K|00:05:42|1Gn|
35256075_878.extern|extern|776K|00:05:42|1Gn|
35256075_879|kplr000893647array.sh||00:04:45|1Gn|
35256075_879.batch|batch|9344K|00:04:45|1Gn|
35256075_879.extern|extern|760K|00:04:45|1Gn|
35256075_880|kplr000893647array.sh||00:04:45|1Gn|
35256075_880.batch|batch|9344K|00:04:45|1Gn|
35256075_880.extern|extern|768K|00:04:45|1Gn|
35256075_881|kplr000893647array.sh||00:04:40|1Gn|
35256075_881.batch|batch|9348K|00:04:40|1Gn|
35256075_881.extern|extern|760K|00:04:40|1Gn|
35256075_882|kplr000893647array.sh||00:04:16|1Gn|
35256075_882.batch|batch|9336K|00:04:16|1Gn|
35256075_882.extern|extern|764K|00:04:16|1Gn|
35256075_883|kplr000893647array.sh||00:04:16|1Gn|
35256075_883.batch|batch|9340K|00:04:16|1Gn|
35256075_883.extern|extern|764K|00:04:16|1Gn|
35256075_884|kplr000893647array.sh||00:04:11|1Gn|
35256075_884.batch|batch|9340K|00:04:11|1Gn|
35256075_884.extern|extern|760K|00:04:11|1Gn|
35256075_885|kplr000893647array.sh||00:04:19|1Gn|
35256075_885.batch|batch|9336K|00:04:19|1Gn|
35256075_885.extern|extern|764K|00:04:21|1Gn|
35256075_886|kplr000893647array.sh||00:04:04|1Gn|
35256075_886.batch|batch|9336K|00:04:04|1Gn|
35256075_886.extern|extern|760K|00:04:04|1Gn|
35256075_887|kplr000893647array.sh||00:05:00|1Gn|
35256075_887.batch|batch|9344K|00:05:00|1Gn|
35256075_887.extern|extern|772K|00:05:00|1Gn|
35256075_888|kplr000893647array.sh||00:04:45|1Gn|
35256075_888.batch|batch|9336K|00:04:45|1Gn|
35256075_888.extern|extern|780K|00:04:45|1Gn|
35256075_889|kplr000893647array.sh||00:04:35|1Gn|
35256075_889.batch|batch|9348K|00:04:35|1Gn|
35256075_889.extern|extern|776K|00:04:35|1Gn|
35256075_890|kplr000893647array.sh||00:04:24|1Gn|
35256075_890.batch|batch|9344K|00:04:24|1Gn|
35256075_890.extern|extern|772K|00:04:24|1Gn|
35256075_891|kplr000893647array.sh||00:04:32|1Gn|
35256075_891.batch|batch|9340K|00:04:32|1Gn|
35256075_891.extern|extern|772K|00:04:32|1Gn|
35256075_892|kplr000893647array.sh||00:04:06|1Gn|
35256075_892.batch|batch|9348K|00:04:06|1Gn|
35256075_892.extern|extern|776K|00:04:06|1Gn|
35256075_893|kplr000893647array.sh||00:03:53|1Gn|
35256075_893.batch|batch|9344K|00:03:53|1Gn|
35256075_893.extern|extern|776K|00:03:53|1Gn|
35256075_894|kplr000893647array.sh||00:04:19|1Gn|
35256075_894.batch|batch|9344K|00:04:19|1Gn|
35256075_894.extern|extern|772K|00:04:19|1Gn|
35256075_895|kplr000893647array.sh||00:04:06|1Gn|
35256075_895.batch|batch|9352K|00:04:06|1Gn|
35256075_895.extern|extern|772K|00:04:06|1Gn|
35256075_896|kplr000893647array.sh||00:03:59|1Gn|
35256075_896.batch|batch|9340K|00:03:59|1Gn|
35256075_896.extern|extern|772K|00:03:59|1Gn|
35256075_897|kplr000893647array.sh||00:03:37|1Gn|
35256075_897.batch|batch|9344K|00:03:37|1Gn|
35256075_897.extern|extern|772K|00:03:37|1Gn|
35256075_898|kplr000893647array.sh||00:03:38|1Gn|
35256075_898.batch|batch|9348K|00:03:38|1Gn|
35256075_898.extern|extern|772K|00:03:38|1Gn|
35256075_899|kplr000893647array.sh||00:03:31|1Gn|
35256075_899.batch|batch|9336K|00:03:31|1Gn|
35256075_899.extern|extern|776K|00:03:31|1Gn|
35256075_900|kplr000893647array.sh||00:03:30|1Gn|
35256075_900.batch|batch|9344K|00:03:30|1Gn|
35256075_900.extern|extern|776K|00:03:30|1Gn|
35256075_901|kplr000893647array.sh||00:16:55|1Gn|
35256075_901.extern|extern||00:16:55|1Gn|
35256075_902|kplr000893647array.sh||00:16:55|1Gn|
35256075_902.extern|extern||00:16:55|1Gn|
35256075_903|kplr000893647array.sh||00:36:55|1Gn|
35256075_903.batch|batch|9276K|00:36:55|1Gn|
35256075_903.extern|extern|768K|00:36:55|1Gn|
35256075_904|kplr000893647array.sh||01:08:49|1Gn|
35256075_904.batch|batch|9272K|01:08:49|1Gn|
35256075_904.extern|extern|772K|01:08:49|1Gn|
35256075_905|kplr000893647array.sh||01:01:37|1Gn|
35256075_905.batch|batch|9264K|01:01:37|1Gn|
35256075_905.extern|extern|772K|01:01:37|1Gn|
35256075_906|kplr000893647array.sh||00:55:25|1Gn|
35256075_906.batch|batch|9280K|00:55:25|1Gn|
35256075_906.extern|extern|772K|00:55:25|1Gn|
35256075_907|kplr000893647array.sh||00:55:11|1Gn|
35256075_907.batch|batch|9276K|00:55:11|1Gn|
35256075_907.extern|extern|776K|00:55:11|1Gn|
35256075_908|kplr000893647array.sh||00:30:49|1Gn|
35256075_908.batch|batch|9268K|00:30:49|1Gn|
35256075_908.extern|extern|768K|00:30:49|1Gn|
35256075_909|kplr000893647array.sh||00:24:27|1Gn|
35256075_909.batch|batch|9272K|00:24:27|1Gn|
35256075_909.extern|extern|776K|00:24:27|1Gn|
35256075_910|kplr000893647array.sh||00:22:42|1Gn|
35256075_910.batch|batch|9280K|00:22:42|1Gn|
35256075_910.extern|extern|772K|00:22:42|1Gn|
35256075_911|kplr000893647array.sh||00:12:19|1Gn|
35256075_911.batch|batch|9276K|00:12:19|1Gn|
35256075_911.extern|extern|776K|00:12:19|1Gn|
35256075_912|kplr000893647array.sh||00:08:57|1Gn|
35256075_912.batch|batch|9268K|00:08:57|1Gn|
35256075_912.extern|extern|772K|00:08:57|1Gn|
35256075_913|kplr000893647array.sh||00:08:41|1Gn|
35256075_913.batch|batch|9268K|00:08:41|1Gn|
35256075_913.extern|extern|776K|00:08:41|1Gn|
35256075_914|kplr000893647array.sh||00:08:25|1Gn|
35256075_914.batch|batch|9256K|00:08:25|1Gn|
35256075_914.extern|extern|776K|00:08:25|1Gn|
35256075_915|kplr000893647array.sh||00:08:14|1Gn|
35256075_915.batch|batch|9264K|00:08:14|1Gn|
35256075_915.extern|extern|776K|00:08:14|1Gn|
35256075_916|kplr000893647array.sh||00:08:14|1Gn|
35256075_916.batch|batch|9260K|00:08:14|1Gn|
35256075_916.extern|extern|772K|00:08:14|1Gn|
35256075_917|kplr000893647array.sh||00:08:09|1Gn|
35256075_917.batch|batch|9272K|00:08:09|1Gn|
35256075_917.extern|extern|772K|00:08:09|1Gn|
35256075_918|kplr000893647array.sh||00:08:14|1Gn|
35256075_918.batch|batch|9272K|00:08:14|1Gn|
35256075_918.extern|extern|780K|00:08:14|1Gn|
35256075_919|kplr000893647array.sh||00:05:55|1Gn|
35256075_919.batch|batch|9268K|00:05:55|1Gn|
35256075_919.extern|extern|748K|00:05:55|1Gn|
35256075_920|kplr000893647array.sh||00:05:54|1Gn|
35256075_920.batch|batch|9264K|00:05:54|1Gn|
35256075_920.extern|extern|748K|00:05:54|1Gn|
35256075_921|kplr000893647array.sh||00:06:32|1Gn|
35256075_921.batch|batch|9268K|00:06:32|1Gn|
35256075_921.extern|extern|752K|00:06:32|1Gn|
35256075_922|kplr000893647array.sh||00:04:45|1Gn|
35256075_922.batch|batch|9268K|00:04:45|1Gn|
35256075_922.extern|extern|748K|00:04:45|1Gn|
35256075_923|kplr000893647array.sh||00:04:37|1Gn|
35256075_923.batch|batch|9268K|00:04:37|1Gn|
35256075_923.extern|extern|748K|00:04:37|1Gn|
35256075_924|kplr000893647array.sh||00:04:26|1Gn|
35256075_924.batch|batch|9272K|00:04:26|1Gn|
35256075_924.extern|extern|748K|00:04:26|1Gn|
35256075_925|kplr000893647array.sh||00:04:26|1Gn|
35256075_925.batch|batch|9276K|00:04:26|1Gn|
35256075_925.extern|extern|752K|00:04:26|1Gn|
35256075_926|kplr000893647array.sh||00:04:55|1Gn|
35256075_926.batch|batch|9268K|00:04:55|1Gn|
35256075_926.extern|extern|748K|00:04:55|1Gn|
35256075_927|kplr000893647array.sh||00:04:57|1Gn|
35256075_927.batch|batch|9264K|00:04:57|1Gn|
35256075_927.extern|extern|748K|00:04:57|1Gn|
35256075_928|kplr000893647array.sh||00:04:34|1Gn|
35256075_928.batch|batch|9268K|00:04:34|1Gn|
35256075_928.extern|extern|752K|00:04:34|1Gn|
35256075_929|kplr000893647array.sh||00:04:55|1Gn|
35256075_929.batch|batch|9260K|00:04:55|1Gn|
35256075_929.extern|extern|748K|00:04:55|1Gn|
35256075_930|kplr000893647array.sh||00:05:03|1Gn|
35256075_930.batch|batch|9252K|00:05:03|1Gn|
35256075_930.extern|extern|768K|00:05:03|1Gn|
35256075_931|kplr000893647array.sh||00:04:19|1Gn|
35256075_931.batch|batch|9260K|00:04:19|1Gn|
35256075_931.extern|extern|764K|00:04:21|1Gn|
35256075_932|kplr000893647array.sh||00:04:16|1Gn|
35256075_932.batch|batch|9260K|00:04:16|1Gn|
35256075_932.extern|extern|772K|00:04:16|1Gn|
35256075_933|kplr000893647array.sh||00:04:11|1Gn|
35256075_933.batch|batch|9272K|00:04:11|1Gn|
35256075_933.extern|extern|752K|00:04:11|1Gn|
35256075_934|kplr000893647array.sh||00:04:40|1Gn|
35256075_934.batch|batch|9272K|00:04:40|1Gn|
35256075_934.extern|extern|756K|00:04:40|1Gn|
35256075_935|kplr000893647array.sh||00:04:19|1Gn|
35256075_935.batch|batch|9264K|00:04:19|1Gn|
35256075_935.extern|extern|748K|00:04:21|1Gn|
35256075_936|kplr000893647array.sh||00:04:11|1Gn|
35256075_936.batch|batch|9264K|00:04:11|1Gn|
35256075_936.extern|extern|744K|00:04:11|1Gn|
35256075_937|kplr000893647array.sh||00:04:55|1Gn|
35256075_937.batch|batch|9260K|00:04:55|1Gn|
35256075_937.extern|extern|772K|00:04:55|1Gn|
35256075_938|kplr000893647array.sh||00:04:45|1Gn|
35256075_938.batch|batch|9272K|00:04:45|1Gn|
35256075_938.extern|extern|776K|00:04:45|1Gn|
35256075_939|kplr000893647array.sh||00:04:34|1Gn|
35256075_939.batch|batch|9256K|00:04:34|1Gn|
35256075_939.extern|extern|772K|00:04:34|1Gn|
35256075_940|kplr000893647array.sh||00:04:14|1Gn|
35256075_940.batch|batch|9264K|00:04:14|1Gn|
35256075_940.extern|extern|772K|00:04:14|1Gn|
35256075_941|kplr000893647array.sh||00:04:19|1Gn|
35256075_941.batch|batch|9256K|00:04:19|1Gn|
35256075_941.extern|extern|776K|00:04:21|1Gn|
35256075_942|kplr000893647array.sh||00:04:11|1Gn|
35256075_942.batch|batch|9260K|00:04:11|1Gn|
35256075_942.extern|extern|776K|00:04:11|1Gn|
35256075_943|kplr000893647array.sh||00:04:01|1Gn|
35256075_943.batch|batch|9268K|00:04:01|1Gn|
35256075_943.extern|extern|776K|00:04:01|1Gn|
35256075_944|kplr000893647array.sh||00:03:59|1Gn|
35256075_944.batch|batch|9256K|00:03:59|1Gn|
35256075_944.extern|extern|776K|00:03:59|1Gn|
35256075_945|kplr000893647array.sh||00:03:44|1Gn|
35256075_945.batch|batch|9260K|00:03:44|1Gn|
35256075_945.extern|extern|772K|00:03:44|1Gn|
35256075_946|kplr000893647array.sh||00:03:42|1Gn|
35256075_946.batch|batch|9256K|00:03:42|1Gn|
35256075_946.extern|extern|772K|00:03:42|1Gn|
35256075_947|kplr000893647array.sh||00:03:52|1Gn|
35256075_947.batch|batch|9264K|00:03:52|1Gn|
35256075_947.extern|extern|772K|00:03:52|1Gn|
35256075_948|kplr000893647array.sh||00:03:46|1Gn|
35256075_948.batch|batch|9268K|00:03:46|1Gn|
35256075_948.extern|extern|772K|00:03:47|1Gn|
35256075_949|kplr000893647array.sh||00:03:50|1Gn|
35256075_949.batch|batch|9256K|00:03:50|1Gn|
35256075_949.extern|extern|772K|00:03:50|1Gn|
35256075_950|kplr000893647array.sh||00:03:36|1Gn|
35256075_950.batch|batch|9264K|00:03:36|1Gn|
35256075_950.extern|extern|780K|00:03:36|1Gn|
35256075_951|kplr000893647array.sh||01:18:33|1Gn|
35256075_951.batch|batch|9188K|01:18:33|1Gn|
35256075_951.extern|extern|776K|01:18:33|1Gn|
35256075_952|kplr000893647array.sh||00:50:24|1Gn|
35256075_952.batch|batch|9192K|00:50:24|1Gn|
35256075_952.extern|extern|744K|00:50:24|1Gn|
35256075_953|kplr000893647array.sh||00:59:20|1Gn|
35256075_953.batch|batch|9196K|00:59:20|1Gn|
35256075_953.extern|extern|744K|00:59:20|1Gn|
35256075_954|kplr000893647array.sh||00:25:05|1Gn|
35256075_954.batch|batch|9192K|00:25:05|1Gn|
35256075_954.extern|extern|748K|00:25:05|1Gn|
35256075_955|kplr000893647array.sh||00:15:30|1Gn|
35256075_955.batch|batch|9188K|00:15:30|1Gn|
35256075_955.extern|extern|748K|00:15:30|1Gn|
35256075_956|kplr000893647array.sh||00:20:11|1Gn|
35256075_956.batch|batch|9188K|00:20:11|1Gn|
35256075_956.extern|extern|828K|00:20:11|1Gn|
35256075_957|kplr000893647array.sh||00:10:38|1Gn|
35256075_957.batch|batch|9168K|00:10:38|1Gn|
35256075_957.extern|extern|776K|00:10:43|1Gn|
35256075_958|kplr000893647array.sh||00:11:50|1Gn|
35256075_958.batch|batch|9184K|00:11:50|1Gn|
35256075_958.extern|extern|772K|00:11:50|1Gn|
35256075_959|kplr000893647array.sh||00:12:01|1Gn|
35256075_959.batch|batch|9184K|00:12:01|1Gn|
35256075_959.extern|extern|772K|00:12:01|1Gn|
35256075_960|kplr000893647array.sh||00:11:16|1Gn|
35256075_960.batch|batch|9184K|00:11:16|1Gn|
35256075_960.extern|extern|776K|00:11:16|1Gn|
35256075_961|kplr000893647array.sh||00:13:02|1Gn|
35256075_961.batch|batch|9184K|00:13:02|1Gn|
35256075_961.extern|extern|776K|00:13:02|1Gn|
35256075_962|kplr000893647array.sh||00:10:43|1Gn|
35256075_962.batch|batch|9168K|00:10:43|1Gn|
35256075_962.extern|extern|776K|00:10:44|1Gn|
35256075_963|kplr000893647array.sh||00:10:14|1Gn|
35256075_963.batch|batch|9168K|00:10:14|1Gn|
35256075_963.extern|extern|772K|00:10:14|1Gn|
35256075_964|kplr000893647array.sh||00:10:08|1Gn|
35256075_964.batch|batch|9184K|00:10:08|1Gn|
35256075_964.extern|extern|776K|00:10:08|1Gn|
35256075_965|kplr000893647array.sh||00:09:43|1Gn|
35256075_965.batch|batch|9176K|00:09:43|1Gn|
35256075_965.extern|extern|772K|00:09:43|1Gn|
35256075_966|kplr000893647array.sh||00:09:12|1Gn|
35256075_966.batch|batch|9188K|00:09:12|1Gn|
35256075_966.extern|extern|776K|00:09:12|1Gn|
35256075_967|kplr000893647array.sh||00:07:56|1Gn|
35256075_967.batch|batch|9172K|00:07:56|1Gn|
35256075_967.extern|extern|780K|00:07:56|1Gn|
35256075_968|kplr000893647array.sh||00:07:32|1Gn|
35256075_968.batch|batch|9180K|00:07:32|1Gn|
35256075_968.extern|extern|776K|00:07:32|1Gn|
35256075_969|kplr000893647array.sh||00:07:42|1Gn|
35256075_969.batch|batch|9172K|00:07:42|1Gn|
35256075_969.extern|extern|772K|00:07:45|1Gn|
35256075_970|kplr000893647array.sh||00:08:02|1Gn|
35256075_970.batch|batch|9164K|00:08:02|1Gn|
35256075_970.extern|extern|776K|00:08:02|1Gn|
35256075_971|kplr000893647array.sh||00:07:37|1Gn|
35256075_971.batch|batch|9172K|00:07:37|1Gn|
35256075_971.extern|extern|776K|00:07:37|1Gn|
35256075_972|kplr000893647array.sh||00:06:40|1Gn|
35256075_972.batch|batch|9180K|00:06:40|1Gn|
35256075_972.extern|extern|768K|00:06:40|1Gn|
35256075_973|kplr000893647array.sh||00:06:29|1Gn|
35256075_973.batch|batch|9180K|00:06:29|1Gn|
35256075_973.extern|extern|772K|00:06:29|1Gn|
35256075_974|kplr000893647array.sh||00:06:34|1Gn|
35256075_974.batch|batch|9172K|00:06:34|1Gn|
35256075_974.extern|extern|776K|00:06:34|1Gn|
35256075_975|kplr000893647array.sh||00:06:04|1Gn|
35256075_975.batch|batch|9188K|00:06:04|1Gn|
35256075_975.extern|extern|772K|00:06:04|1Gn|
35256075_976|kplr000893647array.sh||00:05:30|1Gn|
35256075_976.batch|batch|9188K|00:05:30|1Gn|
35256075_976.extern|extern|768K|00:05:30|1Gn|
35256075_977|kplr000893647array.sh||00:05:14|1Gn|
35256075_977.batch|batch|9172K|00:05:14|1Gn|
35256075_977.extern|extern|772K|00:05:14|1Gn|
35256075_978|kplr000893647array.sh||00:05:07|1Gn|
35256075_978.batch|batch|9168K|00:05:07|1Gn|
35256075_978.extern|extern|776K|00:05:07|1Gn|
35256075_979|kplr000893647array.sh||00:04:57|1Gn|
35256075_979.batch|batch|9176K|00:04:57|1Gn|
35256075_979.extern|extern|776K|00:04:57|1Gn|
35256075_980|kplr000893647array.sh||00:04:48|1Gn|
35256075_980.batch|batch|9192K|00:04:48|1Gn|
35256075_980.extern|extern|772K|00:04:48|1Gn|
35256075_981|kplr000893647array.sh||00:04:25|1Gn|
35256075_981.batch|batch|9188K|00:04:25|1Gn|
35256075_981.extern|extern|772K|00:04:25|1Gn|
35256075_982|kplr000893647array.sh||00:04:19|1Gn|
35256075_982.batch|batch|9184K|00:04:19|1Gn|
35256075_982.extern|extern|772K|00:04:19|1Gn|
35256075_983|kplr000893647array.sh||00:04:22|1Gn|
35256075_983.batch|batch|9176K|00:04:22|1Gn|
35256075_983.extern|extern|772K|00:04:23|1Gn|
35256075_984|kplr000893647array.sh||00:04:34|1Gn|
35256075_984.batch|batch|9172K|00:04:34|1Gn|
35256075_984.extern|extern|776K|00:04:34|1Gn|
35256075_985|kplr000893647array.sh||00:04:20|1Gn|
35256075_985.batch|batch|9188K|00:04:20|1Gn|
35256075_985.extern|extern|772K|00:04:20|1Gn|
35256075_986|kplr000893647array.sh||00:04:20|1Gn|
35256075_986.batch|batch|9188K|00:04:20|1Gn|
35256075_986.extern|extern|776K|00:04:20|1Gn|
35256075_987|kplr000893647array.sh||00:04:10|1Gn|
35256075_987.batch|batch|9172K|00:04:10|1Gn|
35256075_987.extern|extern|776K|00:04:11|1Gn|
35256075_988|kplr000893647array.sh||00:04:10|1Gn|
35256075_988.batch|batch|9176K|00:04:10|1Gn|
35256075_988.extern|extern|772K|00:04:11|1Gn|
35256075_989|kplr000893647array.sh||00:04:12|1Gn|
35256075_989.batch|batch|9180K|00:04:12|1Gn|
35256075_989.extern|extern|776K|00:04:13|1Gn|
35256075_990|kplr000893647array.sh||00:03:42|1Gn|
35256075_990.batch|batch|9180K|00:03:42|1Gn|
35256075_990.extern|extern|776K|00:03:42|1Gn|
35256075_991|kplr000893647array.sh||00:03:32|1Gn|
35256075_991.batch|batch|9184K|00:03:32|1Gn|
35256075_991.extern|extern|772K|00:03:34|1Gn|
35256075_992|kplr000893647array.sh||00:03:37|1Gn|
35256075_992.batch|batch|9188K|00:03:37|1Gn|
35256075_992.extern|extern|776K|00:03:37|1Gn|
35256075_993|kplr000893647array.sh||00:03:53|1Gn|
35256075_993.batch|batch|9176K|00:03:53|1Gn|
35256075_993.extern|extern|772K|00:03:53|1Gn|
35256075_994|kplr000893647array.sh||00:04:05|1Gn|
35256075_994.batch|batch|9184K|00:04:05|1Gn|
35256075_994.extern|extern|776K|00:04:05|1Gn|
35256075_995|kplr000893647array.sh||00:04:01|1Gn|
35256075_995.batch|batch|9184K|00:04:01|1Gn|
35256075_995.extern|extern|772K|00:04:03|1Gn|
35256075_996|kplr000893647array.sh||00:03:50|1Gn|
35256075_996.batch|batch|9180K|00:03:50|1Gn|
35256075_996.extern|extern|772K|00:03:50|1Gn|
35256075_997|kplr000893647array.sh||00:03:55|1Gn|
35256075_997.batch|batch|9172K|00:03:55|1Gn|
35256075_997.extern|extern|776K|00:03:55|1Gn|
35256075_998|kplr000893647array.sh||00:04:00|1Gn|
35256075_998.batch|batch|9184K|00:04:00|1Gn|
35256075_998.extern|extern|772K|00:04:00|1Gn|
35256075_999|kplr000893647array.sh||00:03:55|1Gn|
35256075_999.batch|batch|9180K|00:03:55|1Gn|
35256075_999.extern|extern|776K|00:03:55|1Gn|
35256075_1000|kplr000893647array.sh||00:03:55|1Gn|
35256075_1000.batch|batch|9176K|00:03:55|1Gn|
35256075_1000.extern|extern|776K|00:03:55|1Gn|
35256075_1001|kplr000893647array.sh||01:42:41|1Gn|
35256075_1001.extern|extern||01:42:41|1Gn|
35256075_1002|kplr000893647array.sh||01:42:41|1Gn|
35256075_1002.extern|extern||01:42:41|1Gn|
35256075_1003|kplr000893647array.sh||01:42:41|1Gn|
35256075_1003.extern|extern||01:42:41|1Gn|
35256075_1004|kplr000893647array.sh||01:30:48|1Gn|
35256075_1004.batch|batch|9348K|01:30:48|1Gn|
35256075_1004.extern|extern|772K|01:30:48|1Gn|
35256075_1005|kplr000893647array.sh||01:42:41|1Gn|
35256075_1005.extern|extern||01:42:41|1Gn|
35256075_1006|kplr000893647array.sh||01:42:41|1Gn|
35256075_1006.extern|extern||01:42:41|1Gn|
35256075_1007|kplr000893647array.sh||01:17:08|1Gn|
35256075_1007.batch|batch|9344K|01:17:08|1Gn|
35256075_1007.extern|extern|768K|01:17:08|1Gn|
